user_id,customer_age,time_on_site,pages_visited,purchase_amount,customer_satisfaction,is_premium,session_date,device_type,traffic_source,country,browser
1932,53,1.0,4,63.6,3.2,True,2023-03-22 11:00:00,Desktop,Social,Australia,Edge
1933,28,13.6,4,127.8,4.5,True,2023-03-22 12:00:00,Desktop,Organic,France,Chrome
1934,38,16.3,6,175.95,7.2,True,2023-03-22 13:00:00,Mobile,Social,France,Firefox
1935,18,18.4,7,123.1,7.2,False,2023-03-22 14:00:00,Desktop,Paid,Canada,Chrome
1936,36,19.9,6,146.25,6.0,False,2023-03-22 15:00:00,Desktop,Direct,Germany,Chrome
1937,23,8.7,3,39.04,6.7,True,2023-03-22 16:00:00,Tablet,Organic,UK,Safari
1938,32,5.4,5,64.15,4.4,False,2023-03-22 17:00:00,Mobile,Organic,USA,Firefox
1939,18,21.9,6,110.36,5.5,False,2023-03-22 18:00:00,Desktop,Social,France,Firefox
1940,41,15.5,4,104.58,5.6,True,2023-03-22 19:00:00,Desktop,Paid,Canada,Firefox
1941,18,17.1,5,175.34,5.9,True,2023-03-22 20:00:00,Mobile,Organic,Canada,Chrome
1942,37,14.3,5,103.73,3.1,True,2023-03-22 21:00:00,Mobile,Social,UK,Safari
1943,18,21.8,10,102.01,6.0,True,2023-03-22 22:00:00,Desktop,Direct,Germany,Chrome
1944,22,12.8,5,110.08,5.9,False,2023-03-22 23:00:00,Desktop,Social,Germany,Safari
1945,52,4.3,1,44.13,7.1,True,2023-03-23 00:00:00,Mobile,Organic,France,Firefox
1946,44,11.3,3,91.8,4.0,False,2023-03-23 01:00:00,Mobile,Organic,Australia,Chrome
1947,52,12.3,5,112.24,5.2,True,2023-03-23 02:00:00,Tablet,Social,Australia,Chrome
1948,58,1.0,3,24.02,7.0,False,2023-03-23 03:00:00,Desktop,Social,UK,Edge
1949,23,15.5,5,89.56,6.3,False,2023-03-23 04:00:00,Mobile,Direct,UK,Chrome
1950,57,5.0,6,74.18,6.6,False,2023-03-23 05:00:00,Tablet,Organic,USA,Chrome
1951,18,20.2,9,130.88,7.0,False,2023-03-23 06:00:00,Desktop,Paid,Germany,Firefox
1952,46,9.6,2,53.09,6.2,False,2023-03-23 07:00:00,Desktop,Direct,France,Chrome
1953,28,12.5,4,62.24,8.4,False,2023-03-23 08:00:00,Mobile,Organic,UK,Chrome
1954,21,23.4,7,197.97,7.1,True,2023-03-23 09:00:00,Tablet,Direct,Australia,Firefox
1955,44,7.5,3,74.55,4.2,False,2023-03-23 10:00:00,Desktop,Paid,Canada,Safari
1956,49,7.3,6,63.11,6.6,False,2023-03-23 11:00:00,Desktop,Social,France,Chrome
1957,49,1.0,2,35.8,4.5,False,2023-03-23 12:00:00,Mobile,Paid,UK,Safari
1958,38,8.5,3,151.59,6.4,True,2023-03-23 13:00:00,Mobile,Direct,USA,Chrome
1959,37,15.0,5,147.33,7.0,True,2023-03-23 14:00:00,Desktop,Direct,Germany,Chrome
1960,43,12.2,6,77.41,4.5,True,2023-03-23 15:00:00,Desktop,Organic,Germany,Chrome
1961,40,14.6,4,67.39,4.9,False,2023-03-23 16:00:00,Desktop,Social,Canada,Chrome
1962,43,13.3,5,69.42,6.4,True,2023-03-23 17:00:00,Tablet,Organic,Canada,Firefox
1963,38,22.5,5,153.63,5.7,False,2023-03-23 18:00:00,Mobile,Organic,Germany,Chrome
1964,48,5.5,6,66.28,7.1,True,2023-03-23 19:00:00,Desktop,Social,Germany,Chrome
1965,18,10.0,5,53.62,4.1,True,2023-03-23 20:00:00,Mobile,Social,USA,Firefox
1966,33,8.3,5,68.43,4.2,True,2023-03-23 21:00:00,Mobile,Paid,France,Firefox
1967,18,14.6,7,113.69,9.0,False,2023-03-23 22:00:00,Tablet,Organic,UK,Firefox
1968,39,6.9,4,68.28,3.4,False,2023-03-23 23:00:00,Desktop,Organic,France,Firefox
1969,60,6.1,3,116.65,6.1,True,2023-03-24 00:00:00,Desktop,Organic,Canada,Edge
1970,28,21.4,7,124.56,9.0,False,2023-03-24 01:00:00,Desktop,Organic,UK,Firefox
1971,37,20.1,9,135.46,6.3,False,2023-03-24 02:00:00,Desktop,Organic,UK,Safari
1972,46,12.1,4,114.92,8.2,False,2023-03-24 03:00:00,Mobile,Direct,Australia,Edge
1973,18,28.8,7,162.46,7.6,True,2023-03-24 04:00:00,Mobile,Organic,France,Safari
1974,27,13.6,5,79.02,5.8,True,2023-03-24 05:00:00,Desktop,Direct,UK,Chrome
1975,40,3.2,3,38.32,5.2,False,2023-03-24 06:00:00,Mobile,Organic,Germany,Chrome
1976,18,23.4,6,122.78,3.0,False,2023-03-24 07:00:00,Mobile,Paid,USA,Chrome
1977,20,8.2,3,72.95,5.3,False,2023-03-24 08:00:00,Mobile,Organic,Australia,Chrome
1978,52,4.3,3,73.43,6.1,False,2023-03-24 09:00:00,Desktop,Organic,France,Chrome
1979,50,11.1,5,96.77,6.3,False,2023-03-24 10:00:00,Tablet,Social,France,Chrome
1980,41,10.8,6,159.37,10.0,True,2023-03-24 11:00:00,Mobile,Paid,Canada,Chrome
1981,48,8.1,6,78.06,6.2,False,2023-03-24 12:00:00,Mobile,Paid,USA,Safari
1982,38,6.1,4,83.33,6.8,False,2023-03-24 13:00:00,Mobile,Paid,Canada,Chrome
1983,43,10.4,5,60.01,7.3,True,2023-03-24 14:00:00,Mobile,Social,Germany,Safari
1984,30,19.4,4,81.32,6.6,False,2023-03-24 15:00:00,Desktop,Paid,UK,Firefox
1985,37,12.6,6,94.25,5.8,True,2023-03-24 16:00:00,Mobile,Organic,Canada,Safari
1986,26,11.7,6,70.81,5.6,False,2023-03-24 17:00:00,Desktop,Organic,USA,Chrome
1987,54,1.1,1,65.84,5.1,True,2023-03-24 18:00:00,Tablet,Social,Germany,Safari
1988,58,2.1,3,72.85,6.4,False,2023-03-24 19:00:00,Desktop,Direct,UK,Chrome
1989,56,8.8,4,62.22,5.4,False,2023-03-24 20:00:00,Desktop,Organic,Australia,Safari
1990,29,16.6,5,90.21,6.8,True,2023-03-24 21:00:00,Mobile,Paid,France,Chrome
1991,21,13.3,5,136.51,4.9,True,2023-03-24 22:00:00,Mobile,Paid,Germany,Chrome
1992,54,1.0,2,55.31,5.8,False,2023-03-24 23:00:00,Mobile,Direct,UK,Chrome
1993,43,12.7,6,207.82,9.4,True,2023-03-25 00:00:00,Mobile,Organic,France,Firefox
1994,40,7.0,7,81.67,5.5,True,2023-03-25 01:00:00,Mobile,Social,Australia,Safari
1995,25,19.3,6,106.36,8.8,True,2023-03-25 02:00:00,Tablet,Social,Germany,Firefox
1996,41,7.3,6,83.43,6.1,True,2023-03-25 03:00:00,Desktop,Paid,France,Firefox
1997,19,12.9,5,61.3,5.5,False,2023-03-25 04:00:00,Mobile,Social,Australia,Chrome
1998,45,10.9,4,74.99,5.9,False,2023-03-25 05:00:00,Mobile,Social,Australia,Edge
1999,56,18.6,7,107.12,5.6,True,2023-03-25 06:00:00,Desktop,Organic,USA,Chrome
2000,59,9.4,2,94.63,3.0,False,2023-03-25 07:00:00,Desktop,Organic,Australia,Safari
